ID,APPLICATION_DATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
1616,12:13:37 AM,,,,,,205.8237371,,
1616,12:50:46 AM,,,,,,126.9785541,,
1616,12:33:42 AM,,,,,,13707.61971,,
1616,12:44:14 AM,,,,,,23.07130891,,
1619,12:21:20 AM,RESPONSE,,,,,,,
1619,12:20:10 AM,RISK,,,,,,,
1619,12:24:39 AM,REJECTED,MOP,,,,,,
1620,12:00:00 AM,,,,,,,,
1621,12:23:41 AM,RESPONSE,,,,,,,
1621,12:46:16 AM,RISK,,,,,,,
1621,12:58:18 AM,APPROVED,PLASTIC,41,900,35,,,
1621,12:37:06 AM,DELIVERED,,,,,,44100,3
1621,12:37:31 AM,,,,,,22.52440559,,
1621,12:58:47 AM,,,,,,600.6256923,,
1621,12:37:08 AM,,,,,,39.15853514,,
1621,12:40:49 AM,,,,,,172.0581907,,
1622,12:00:00 AM,,,,,,,,
1623,12:27:48 AM,RESPONSE,,,,,,,
1623,12:59:45 AM,RISK,,,,,,,
1623,12:18:45 AM,APPROVED,DIGITAL,32,1100,33,,,
1623,12:02:54 AM,,,,,,140.3624094,,
1623,12:43:16 AM,,,,,,84.42299373,,
1625,12:09:54 AM,RESPONSE,,,,,,,
1625,12:14:07 AM,RISK,,,,,,,
1625,12:39:20 AM,APPROVED,PLASTIC,45,10800,36,,,
1625,12:46:38 AM,DELIVERED,,,,,,64000,1
1625,12:13:58 AM,,,,,,144.1209149,,
1625,12:42:20 AM,,,,,,147.1835936,,
1625,12:41:24 AM,,,,,,289.3623993,,
1625,12:55:05 AM,,,,,,76.86393902,,
1625,12:06:01 AM,,,,,,3102.750982,,
1627,12:00:00 AM,,,,,,,,
1628,12:00:00 AM,,,,,,,,
1634,12:11:07 AM,RESPONSE,,,,,,,
1634,12:55:28 AM,RISK,,,,,,,
1634,12:47:54 AM,APPROVED,PLASTIC,36,3400,48,,,
1634,12:26:13 AM,DELIVERED,,,,,,64000,1
1634,12:55:21 AM,,,,,,4721.516135,,
1634,12:58:24 AM,,,,,,11394.41254,,
1634,12:46:31 AM,,,,,,316.1112885,,
1634,12:51:12 AM,,,,,,137.1274437,,
1634,12:44:58 AM,,,,,,2265.403015,,
1635,12:00:00 AM,,,,,,,,
1638,12:39:08 AM,RESPONSE,,,,,,,
1638,12:36:25 AM,RISK,,,,,,,
1638,12:54:19 AM,APPROVED,DIGITAL,45,1600,41,,,
1638,12:26:44 AM,,,,,,784.9170241,,
1638,12:03:01 AM,,,,,,1928.283863,,
1638,12:50:05 AM,,,,,,3463.612314,,
1639,12:00:00 AM,,,,,,,,
1640,12:27:53 AM,RESPONSE,,,,,,,
1640,12:17:36 AM,RISK,,,,,,,
1640,12:55:49 AM,REJECTED,EMPTY,,,,,,
1641,12:00:00 AM,,,,,,,,
1644,12:16:47 AM,RESPONSE,,,,,,,
1644,12:06:54 AM,RISK,,,,,,,
1644,12:40:59 AM,APPROVED,PLASTIC,45,600,47,,,
1644,12:08:27 AM,DELIVERED,,,,,,53100,3
1644,12:13:23 AM,,,,,,42.60389799,,
1644,12:13:44 AM,,,,,,78.51656919,,
1644,12:26:50 AM,,,,,,831.5053825,,
1647,12:43:04 AM,RESPONSE,,,,,,,
1647,12:37:03 AM,RISK,,,,,,,
1647,12:25:38 AM,APPROVED,PLASTIC,31,0,45,,,
1647,12:43:59 AM,DELIVERED,,,,,,64000,2
1647,12:43:02 AM,,,,,,151.9911114,,
1647,12:27:13 AM,,,,,,1361.212393,,
1647,12:05:11 AM,,,,,,60.19817417,,
1647,12:12:47 AM,,,,,,1765.008803,,
1648,12:21:19 AM,RESPONSE,,,,,,,
1648,12:36:36 AM,RISK,,,,,,,
1648,12:37:43 AM,REJECTED,EMPTY,,,,,,
1650,12:59:25 AM,RESPONSE,,,,,,,
1650,12:28:18 AM,RISK,,,,,,,
1650,12:50:09 AM,APPROVED,DIGITAL,37,100,42,,,
1650,12:58:39 AM,,,,,,39.04994592,,
1650,12:24:39 AM,,,,,,35.99393756,,
1650,12:21:15 AM,,,,,,35.45247668,,
1650,12:21:08 AM,,,,,,161.422428,,
1650,12:58:41 AM,,,,,,575.9717059,,
1652,12:39:22 AM,RESPONSE,,,,,,,
1652,12:40:07 AM,RISK,,,,,,,
1652,12:14:27 AM,APPROVED,DIGITAL,40,46700,39,,,
1652,12:14:21 AM,,,,,,2491.704723,,
1652,12:56:56 AM,,,,,,335.4057756,,
1652,12:02:46 AM,,,,,,1081.200025,,
1653,12:26:43 AM,RESPONSE,,,,,,,
1653,12:13:44 AM,RISK,,,,,,,
1653,12:54:41 AM,APPROVED,PLASTIC,45,4800,47,,,
1653,12:23:23 AM,DELIVERED,,,,,,44100,1
1653,12:29:21 AM,,,,,,124.7468811,,
1653,12:07:53 AM,,,,,,714.8327575,,
1653,12:44:47 AM,,,,,,176.688468,,
1653,12:11:52 AM,,,,,,389.1758058,,
1655,12:17:48 AM,RESPONSE,,,,,,,
1655,12:19:08 AM,RISK,,,,,,,
1655,12:15:50 AM,APPROVED,PLASTIC,35,100,42,,,
1655,12:44:37 AM,DELIVERED,,,,,,53100,2
1655,12:25:24 AM,,,,,,2299.776638,,
1655,12:35:22 AM,,,,,,50.14539905,,
1655,12:00:40 AM,,,,,,20.86039256,,
1655,12:41:25 AM,,,,,,201.2708564,,
1656,12:56:27 AM,RESPONSE,,,,,,,
1656,12:48:11 AM,RISK,,,,,,,
1656,12:29:26 AM,APPROVED,PLASTIC,38,2200,44,,,
1656,12:00:47 AM,DELIVERED,,,,,,53100,1
1658,12:17:49 AM,RESPONSE,,,,,,,
1658,12:05:59 AM,RISK,,,,,,,
1658,12:44:37 AM,APPROVED,DIGITAL,39,3600,33,,,
1658,12:58:54 AM,,,,,,73.02882345,,
1660,12:51:30 AM,RESPONSE,,,,,,,
1660,12:48:34 AM,RISK,,,,,,,
1660,12:37:45 AM,APPROVED,DIGITAL,32,21900,31,,,
1660,12:28:03 AM,,,,,,150.3411905,,
1660,12:15:10 AM,,,,,,0.771903265,,
1660,12:14:33 AM,,,,,,1137.170201,,
1660,12:01:09 AM,,,,,,370.1754299,,
1660,12:19:26 AM,,,,,,131.961285,,
1662,12:29:20 AM,RESPONSE,,,,,,,
1662,12:47:21 AM,RISK,,,,,,,
1662,12:29:46 AM,REJECTED,EMPTY,,,,,,
1663,12:17:32 AM,RESPONSE,,,,,,,
1663,12:30:35 AM,RISK,,,,,,,
1663,12:26:50 AM,APPROVED,DIGITAL,34,39700,45,,,
1663,12:14:39 AM,,,,,,581.5308512,,
1663,12:49:43 AM,,,,,,26137.89513,,
1663,12:25:24 AM,,,,,,262.0152986,,
1663,12:41:41 AM,,,,,,2510.541209,,
1663,12:09:40 AM,,,,,,790.2176404,,
1664,12:00:00 AM,,,,,,,,
1666,12:40:15 AM,RESPONSE,,,,,,,
1666,12:19:47 AM,RISK,,,,,,,
1666,12:21:54 AM,REJECTED,EMPTY,,,,,,
1667,12:00:00 AM,,,,,,,,
1668,12:00:00 AM,,,,,,,,
1669,12:48:26 AM,RESPONSE,,,,,,,
1669,12:46:26 AM,RISK,,,,,,,
1669,12:42:03 AM,REJECTED,MOP,,,,,,
1670,12:14:09 AM,RESPONSE,,,,,,,
1670,12:17:37 AM,RISK,,,,,,,
1670,12:04:13 AM,APPROVED,PLASTIC,34,8600,46,,,
1670,12:50:37 AM,DELIVERED,,,,,,53100,1
1670,12:38:25 AM,,,,,,2250.24493,,
1670,12:18:25 AM,,,,,,200.597337,,
1671,12:50:51 AM,RESPONSE,,,,,,,
1671,12:08:04 AM,RISK,,,,,,,
1671,12:14:06 AM,REJECTED,MOP,,,,,,
1673,12:48:19 AM,RESPONSE,,,,,,,
1673,12:10:20 AM,RISK,,,,,,,
1673,12:15:00 AM,APPROVED,PLASTIC,49,3100,34,,,
1673,12:44:45 AM,DELIVERED,,,,,,64000,3
1673,12:40:46 AM,,,,,,2375.781254,,
1673,12:58:58 AM,,,,,,209.2210562,,
1674,12:42:36 AM,RESPONSE,,,,,,,
1674,12:29:41 AM,RISK,,,,,,,
1674,12:03:03 AM,APPROVED,DIGITAL,32,5600,38,,,
1674,12:03:53 AM,,,,,,433.6389578,,
1674,12:40:08 AM,,,,,,727.5429673,,
1674,12:09:24 AM,,,,,,63.31707123,,
1674,12:00:18 AM,,,,,,5346.201413,,
1674,12:05:38 AM,,,,,,40.34547106,,
1675,12:00:00 AM,,,,,,,,
1677,12:00:00 AM,,,,,,,,
1679,12:23:51 AM,RESPONSE,,,,,,,
1679,12:31:06 AM,RISK,,,,,,,
1679,12:55:15 AM,APPROVED,PLASTIC,30,16500,30,,,
1679,12:43:14 AM,DELIVERED,,,,,,64000,3
1679,12:30:16 AM,,,,,,516.9011443,,
1679,12:54:27 AM,,,,,,51.24017112,,
1679,12:24:27 AM,,,,,,244.8383662,,
1679,12:27:27 AM,,,,,,209.805003,,
1679,12:29:26 AM,,,,,,16.22996222,,
1681,12:14:51 AM,RESPONSE,,,,,,,
1681,12:35:50 AM,RISK,,,,,,,
1681,12:35:23 AM,REJECTED,USAGE,,,,,,
1682,12:00:42 AM,RESPONSE,,,,,,,
1682,12:33:41 AM,RISK,,,,,,,
1682,12:15:22 AM,APPROVED,PLASTIC,43,8200,33,,,
1682,12:41:45 AM,DELIVERED,,,,,,44100,4
1683,12:20:02 AM,RESPONSE,,,,,,,
1683,12:14:30 AM,RISK,,,,,,,
1683,12:11:56 AM,APPROVED,PLASTIC,38,27300,43,,,
1683,12:16:53 AM,DELIVERED,,,,,,11560,3
1683,12:25:17 AM,,,,,,298.3251735,,
1685,12:27:34 AM,RESPONSE,,,,,,,
1685,12:07:24 AM,RISK,,,,,,,
1685,12:39:04 AM,APPROVED,DIGITAL,42,8500,49,,,
1685,12:00:57 AM,,,,,,13.58511285,,
1685,12:28:50 AM,,,,,,2683.330432,,
1685,12:59:08 AM,,,,,,383.1371853,,
1685,12:04:57 AM,,,,,,785.3497607,,
1685,12:11:05 AM,,,,,,46.3487149,,
1686,12:33:46 AM,RESPONSE,,,,,,,
1686,12:01:33 AM,RISK,,,,,,,
1686,12:10:24 AM,APPROVED,PLASTIC,34,19000,45,,,
1686,12:30:16 AM,DELIVERED,,,,,,44100,1
1686,12:42:40 AM,,,,,,28.60352576,,
1686,12:48:46 AM,,,,,,21.95669197,,
1686,12:46:23 AM,,,,,,3.128250388,,
1686,12:10:20 AM,,,,,,314.7099077,,
1687,12:42:26 AM,RESPONSE,,,,,,,
1687,12:39:10 AM,RISK,,,,,,,
1687,12:57:45 AM,APPROVED,PLASTIC,39,18800,30,,,
1687,12:57:35 AM,DELIVERED,,,,,,11560,2
1687,12:45:37 AM,,,,,,2523.972815,,
1687,12:20:59 AM,,,,,,405.9522892,,
1687,12:46:19 AM,,,,,,197.9250953,,
1687,12:40:53 AM,,,,,,4676.383963,,
1688,12:34:57 AM,RESPONSE,,,,,,,
1688,12:31:09 AM,RISK,,,,,,,
1688,12:37:06 AM,APPROVED,PLASTIC,33,3400,41,,,
1688,12:15:22 AM,DELIVERED,,,,,,53100,2
1688,12:38:18 AM,,,,,,1196.562594,,
1688,12:24:59 AM,,,,,,268.4283786,,
1688,12:37:35 AM,,,,,,1120.155415,,
1690,12:00:00 AM,,,,,,,,
1691,12:00:00 AM,,,,,,,,
1692,12:00:00 AM,,,,,,,,
1694,12:03:26 AM,RESPONSE,,,,,,,
1694,12:25:47 AM,RISK,,,,,,,
1694,12:46:13 AM,APPROVED,PLASTIC,48,700,41,,,
1694,12:22:20 AM,DELIVERED,,,,,,44100,3
1694,12:18:53 AM,,,,,,709.1935928,,
1694,12:16:23 AM,,,,,,926.1268118,,
1694,12:01:51 AM,,,,,,144.8786308,,
1694,12:27:04 AM,,,,,,63.3818509,,
1695,12:58:38 AM,RESPONSE,,,,,,,
1695,12:27:32 AM,RISK,,,,,,,
1695,12:03:09 AM,APPROVED,PLASTIC,30,0,36,,,
1695,12:10:48 AM,DELIVERED,,,,,,11560,2
1695,12:07:59 AM,,,,,,2635.225929,,
1695,12:05:15 AM,,,,,,6.678829788,,
1695,12:42:25 AM,,,,,,15373.52623,,
1695,12:36:07 AM,,,,,,481.4788471,,
1695,12:05:21 AM,,,,,,34699.11639,,
1696,12:26:42 AM,RESPONSE,,,,,,,
1696,12:31:55 AM,RISK,,,,,,,
1696,12:06:39 AM,REJECTED,INCOME,,,,,,
1697,12:30:45 AM,RESPONSE,,,,,,,
1697,12:50:44 AM,RISK,,,,,,,
1697,12:00:21 AM,APPROVED,PLASTIC,39,14400,47,,,
1697,12:08:05 AM,DELIVERED,,,,,,11560,3
1697,12:42:49 AM,,,,,,630.4105363,,
1697,12:55:29 AM,,,,,,1270.886832,,
1697,12:45:03 AM,,,,,,42.98281456,,
1698,12:50:48 AM,RESPONSE,,,,,,,
1698,12:16:39 AM,RISK,,,,,,,
1698,12:07:14 AM,REJECTED,MOP,,,,,,
1699,12:00:00 AM,,,,,,,,
1700,12:00:00 AM,,,,,,,,
1702,12:12:07 AM,RESPONSE,,,,,,,
1702,12:15:09 AM,RISK,,,,,,,
1702,12:21:43 AM,REJECTED,MOP,,,,,,
1703,12:29:36 AM,RESPONSE,,,,,,,
1703,12:24:52 AM,RISK,,,,,,,
1703,12:26:03 AM,REJECTED,MOP,,,,,,
1704,12:38:42 AM,RESPONSE,,,,,,,
1704,12:23:31 AM,RISK,,,,,,,
1704,12:24:44 AM,APPROVED,PLASTIC,34,9900,49,,,
1704,12:37:23 AM,DELIVERED,,,,,,44100,2
1705,12:00:00 AM,,,,,,,,
1706,12:50:53 AM,RESPONSE,,,,,,,
1706,12:23:30 AM,RISK,,,,,,,
1706,12:57:09 AM,REJECTED,INCOME,,,,,,
1707,12:25:29 AM,RESPONSE,,,,,,,
1707,12:08:11 AM,RISK,,,,,,,
1707,12:43:52 AM,APPROVED,PLASTIC,31,28000,44,,,
1707,12:32:31 AM,DELIVERED,,,,,,44100,1
1707,12:02:48 AM,,,,,,367.8281721,,
1707,12:34:17 AM,,,,,,29.90306305,,
1708,12:22:57 AM,RESPONSE,,,,,,,
1708,12:19:40 AM,RISK,,,,,,,
1708,12:49:35 AM,APPROVED,PLASTIC,43,2500,47,,,
1708,12:13:24 AM,DELIVERED,,,,,,53100,1
1708,12:52:13 AM,,,,,,88.33319221,,
1708,12:03:03 AM,,,,,,11.06263581,,
1708,12:03:56 AM,,,,,,87.97769724,,
1709,12:00:00 AM,,,,,,,,
1713,12:32:26 AM,RESPONSE,,,,,,,
1713,12:31:38 AM,RISK,,,,,,,
1713,12:19:26 AM,APPROVED,PLASTIC,33,9900,34,,,
1713,12:42:35 AM,DELIVERED,,,,,,53100,3
1713,12:45:32 AM,,,,,,18390.26076,,
1713,12:29:07 AM,,,,,,79.29633902,,
1713,12:32:13 AM,,,,,,22.08055208,,
1715,12:16:40 AM,RESPONSE,,,,,,,
1715,12:50:15 AM,RISK,,,,,,,
1715,12:32:47 AM,REJECTED,EMPTY,,,,,,
1717,12:00:00 AM,,,,,,,,
1718,12:33:31 AM,RESPONSE,,,,,,,
1718,12:40:06 AM,RISK,,,,,,,
1718,12:46:56 AM,APPROVED,PLASTIC,40,14800,35,,,
1718,12:28:15 AM,DELIVERED,,,,,,44100,3
1718,12:55:49 AM,,,,,,26.62651819,,
1720,12:00:27 AM,RESPONSE,,,,,,,
1720,12:01:49 AM,RISK,,,,,,,
1720,12:12:41 AM,APPROVED,DIGITAL,44,32100,37,,,
1720,12:03:56 AM,,,,,,74.67066069,,
1720,12:16:27 AM,,,,,,775.9897313,,
1720,12:17:23 AM,,,,,,1574.303964,,
1724,12:04:35 AM,RESPONSE,,,,,,,
1724,12:13:01 AM,RISK,,,,,,,
1724,12:52:01 AM,APPROVED,PLASTIC,49,9100,46,,,
1724,12:47:08 AM,DELIVERED,,,,,,44100,1
1724,12:33:50 AM,,,,,,42.07944045,,
1724,12:44:47 AM,,,,,,365.6929338,,
1724,12:28:45 AM,,,,,,286.3942509,,
1726,12:00:00 AM,,,,,,,,
1728,12:14:34 AM,RESPONSE,,,,,,,
1728,12:00:33 AM,RISK,,,,,,,
1728,12:59:04 AM,APPROVED,PLASTIC,40,4000,46,,,
1728,12:56:01 AM,DELIVERED,,,,,,44620,2
1728,12:54:12 AM,,,,,,384.4534037,,
1728,12:47:44 AM,,,,,,122.1861264,,
1728,12:55:34 AM,,,,,,25.2127012,,
1728,12:11:12 AM,,,,,,13.62020214,,
1730,12:39:52 AM,RESPONSE,,,,,,,
1730,12:49:57 AM,RISK,,,,,,,
1730,12:29:47 AM,APPROVED,PLASTIC,31,1900,43,,,
1730,12:09:13 AM,DELIVERED,,,,,,11560,4
1730,12:50:17 AM,,,,,,148.3909195,,
1730,12:27:16 AM,,,,,,624.7815676,,
1730,12:42:37 AM,,,,,,18.4643227,,
1731,12:05:27 AM,RESPONSE,,,,,,,
1731,12:03:12 AM,RISK,,,,,,,
1731,12:16:21 AM,REJECTED,MOP,,,,,,
1732,12:00:00 AM,,,,,,,,
1733,12:00:00 AM,,,,,,,,
1734,12:40:54 AM,RESPONSE,,,,,,,
1734,12:57:33 AM,RISK,,,,,,,
1734,12:27:26 AM,APPROVED,PLASTIC,42,4100,39,,,
1734,12:32:11 AM,DELIVERED,,,,,,53100,0
1734,12:56:49 AM,,,,,,1282.373878,,
1734,12:16:05 AM,,,,,,191.4283554,,
1734,12:06:47 AM,,,,,,216.4474986,,
1736,12:04:38 AM,RESPONSE,,,,,,,
1736,12:19:51 AM,RISK,,,,,,,
1736,12:02:36 AM,APPROVED,PLASTIC,45,1700,36,,,
1736,12:40:04 AM,DELIVERED,,,,,,44100,2
1737,12:09:20 AM,RESPONSE,,,,,,,
1737,12:34:24 AM,RISK,,,,,,,
1737,12:57:42 AM,APPROVED,PLASTIC,47,42100,43,,,
1737,12:07:03 AM,DELIVERED,,,,,,44100,3
1738,12:37:22 AM,RESPONSE,,,,,,,
1738,12:18:56 AM,RISK,,,,,,,
1738,12:17:49 AM,REJECTED,MOP,,,,,,
1741,12:39:41 AM,RESPONSE,,,,,,,
1741,12:36:18 AM,RISK,,,,,,,
1741,12:04:15 AM,REJECTED,EMPTY,,,,,,
1744,12:25:31 AM,RESPONSE,,,,,,,
1744,12:30:42 AM,RISK,,,,,,,
1744,12:43:07 AM,APPROVED,PLASTIC,33,6100,42,,,
1744,12:22:12 AM,DELIVERED,,,,,,44100,2
1745,12:00:00 AM,,,,,,,,
1747,12:00:00 AM,,,,,,,,
1748,12:04:33 AM,RESPONSE,,,,,,,
1748,12:07:19 AM,RISK,,,,,,,
1748,12:57:51 AM,APPROVED,PLASTIC,38,14600,38,,,
1748,12:19:57 AM,DELIVERED,,,,,,44100,0
1748,12:54:32 AM,,,,,,64.18042048,,
1748,12:27:37 AM,,,,,,4716.448776,,
1748,12:44:10 AM,,,,,,3510.670894,,
1748,12:22:46 AM,,,,,,192.2035735,,
1748,12:42:29 AM,,,,,,65.61165904,,
1749,12:00:00 AM,,,,,,,,
1753,12:29:20 AM,RESPONSE,,,,,,,
1753,12:42:12 AM,RISK,,,,,,,
1753,12:09:53 AM,APPROVED,DIGITAL,45,5500,43,,,
1753,12:35:31 AM,,,,,,2563.770321,,
1753,12:14:13 AM,,,,,,3671.662268,,
1753,12:52:05 AM,,,,,,8.317212769,,
1754,12:50:42 AM,RESPONSE,,,,,,,
1754,12:00:06 AM,RISK,,,,,,,
1754,12:52:05 AM,REJECTED,USAGE,,,,,,
1755,12:00:00 AM,,,,,,,,
1756,12:49:51 AM,RESPONSE,,,,,,,
1756,12:51:30 AM,RISK,,,,,,,
1756,12:21:08 AM,REJECTED,MOP,,,,,,
1757,12:37:52 AM,RESPONSE,,,,,,,
1757,12:11:03 AM,RISK,,,,,,,
1757,12:43:28 AM,APPROVED,PLASTIC,48,8600,35,,,
1757,12:17:27 AM,DELIVERED,,,,,,64000,1
1757,12:55:57 AM,,,,,,178.9855283,,
1757,12:31:38 AM,,,,,,4161.173839,,
1757,12:07:07 AM,,,,,,253.3859747,,
1758,12:00:00 AM,,,,,,,,
1759,12:39:04 AM,RESPONSE,,,,,,,
1759,12:48:42 AM,RISK,,,,,,,
1759,12:20:03 AM,APPROVED,PLASTIC,34,11600,30,,,
1759,12:36:24 AM,DELIVERED,,,,,,44100,2
1759,12:10:57 AM,,,,,,9879.904781,,
1759,12:04:47 AM,,,,,,298.6332829,,
1765,12:55:11 AM,RESPONSE,,,,,,,
1765,12:13:18 AM,RISK,,,,,,,
1765,12:15:59 AM,APPROVED,PLASTIC,38,6700,32,,,
1765,12:13:59 AM,DELIVERED,,,,,,53100,4
1765,12:35:26 AM,,,,,,563.3960723,,
1765,12:57:27 AM,,,,,,12.66578653,,
1767,12:25:10 AM,RESPONSE,,,,,,,
1767,12:41:37 AM,RISK,,,,,,,
1767,12:01:31 AM,REJECTED,EMPTY,,,,,,
1769,12:45:50 AM,RESPONSE,,,,,,,
1769,12:35:57 AM,RISK,,,,,,,
1769,12:01:30 AM,REJECTED,MOP,,,,,,
1770,12:00:00 AM,,,,,,,,
1771,12:17:17 AM,RESPONSE,,,,,,,
1771,12:15:14 AM,RISK,,,,,,,
1771,12:09:33 AM,APPROVED,PLASTIC,37,21200,31,,,
1771,12:44:51 AM,DELIVERED,,,,,,53100,4
1771,12:07:29 AM,,,,,,106.5783462,,
1771,12:26:27 AM,,,,,,217.1064339,,
1772,12:00:00 AM,,,,,,,,
1773,12:00:00 AM,,,,,,,,
1775,12:51:11 AM,RESPONSE,,,,,,,
1775,12:55:05 AM,RISK,,,,,,,
1775,12:37:22 AM,APPROVED,PLASTIC,45,19100,39,,,
1775,12:10:41 AM,DELIVERED,,,,,,44100,1
1775,12:22:48 AM,,,,,,110.8516246,,
1775,12:36:11 AM,,,,,,2199.446103,,
1775,12:20:59 AM,,,,,,68.01084796,,
1776,12:38:04 AM,RESPONSE,,,,,,,
1776,12:21:11 AM,RISK,,,,,,,
1776,12:34:11 AM,APPROVED,PLASTIC,35,2500,39,,,
1776,12:37:29 AM,DELIVERED,,,,,,44100,0
1776,12:03:25 AM,,,,,,35.99066296,,
1777,12:41:14 AM,RESPONSE,,,,,,,
1777,12:45:49 AM,RISK,,,,,,,
1777,12:40:43 AM,APPROVED,PLASTIC,34,11600,44,,,
1777,12:35:07 AM,DELIVERED,,,,,,44100,2
1777,12:09:49 AM,,,,,,539.556228,,
1777,12:51:43 AM,,,,,,115.668755,,
1777,12:09:49 AM,,,,,,510.3679918,,
1778,12:56:01 AM,RESPONSE,,,,,,,
1778,12:53:43 AM,RISK,,,,,,,
1778,12:36:37 AM,APPROVED,DIGITAL,34,6400,44,,,
1778,12:09:04 AM,,,,,,394.0460817,,
1778,12:42:55 AM,,,,,,144.9513225,,
1778,12:15:32 AM,,,,,,13.96904804,,
1778,12:39:06 AM,,,,,,6.800220052,,
1779,12:54:28 AM,RESPONSE,,,,,,,
1779,12:56:36 AM,RISK,,,,,,,
1779,12:20:54 AM,APPROVED,PLASTIC,31,26100,49,,,
1779,12:41:14 AM,DELIVERED,,,,,,44100,1
1779,12:54:32 AM,,,,,,48.69354205,,
1779,12:29:22 AM,,,,,,29.10805182,,
1779,12:01:44 AM,,,,,,340.7675613,,
1781,12:01:29 AM,RESPONSE,,,,,,,
1781,12:11:38 AM,RISK,,,,,,,
1781,12:59:34 AM,REJECTED,MOP,,,,,,
1782,12:38:56 AM,RESPONSE,,,,,,,
1782,12:23:52 AM,RISK,,,,,,,
1782,12:58:57 AM,REJECTED,EMPTY,,,,,,
1783,12:00:00 AM,,,,,,,,
1784,12:32:12 AM,RESPONSE,,,,,,,
1784,12:01:33 AM,RISK,,,,,,,
1784,12:12:16 AM,APPROVED,PLASTIC,36,42100,44,,,
1784,12:01:34 AM,DELIVERED,,,,,,64000,3
1784,12:17:56 AM,,,,,,86.26112275,,
1784,12:31:11 AM,,,,,,38.28083039,,
1784,12:32:41 AM,,,,,,7.072151393,,
1784,12:50:00 AM,,,,,,1064.390556,,
1785,12:28:52 AM,RESPONSE,,,,,,,
1785,12:39:04 AM,RISK,,,,,,,
1785,12:21:04 AM,APPROVED,DIGITAL,44,4700,38,,,
1785,12:55:06 AM,,,,,,244.2007395,,
1786,12:30:45 AM,RESPONSE,,,,,,,
1786,12:25:00 AM,RISK,,,,,,,
1786,12:15:46 AM,APPROVED,PLASTIC,37,7700,48,,,
1786,12:47:14 AM,DELIVERED,,,,,,11560,2
1787,12:13:50 AM,RESPONSE,,,,,,,
1787,12:06:01 AM,RISK,,,,,,,
1787,12:02:57 AM,APPROVED,PLASTIC,48,44600,48,,,
1787,12:29:24 AM,DELIVERED,,,,,,53100,1
1787,12:13:51 AM,,,,,,74.75473611,,
1787,12:53:10 AM,,,,,,10111.60863,,
1787,12:19:00 AM,,,,,,169.4071131,,
1787,12:15:05 AM,,,,,,84.41908154,,
1789,12:35:50 AM,RESPONSE,,,,,,,
1789,12:33:36 AM,RISK,,,,,,,
1789,12:36:26 AM,REJECTED,MOP,,,,,,
1792,12:10:30 AM,RESPONSE,,,,,,,
1792,12:37:30 AM,RISK,,,,,,,
1792,12:55:06 AM,APPROVED,PLASTIC,46,2700,44,,,
1792,12:28:03 AM,DELIVERED,,,,,,44620,2
1792,12:48:52 AM,,,,,,645.4918335,,
1792,12:51:05 AM,,,,,,24.63307361,,
1792,12:46:55 AM,,,,,,67.58958328,,
1792,12:55:27 AM,,,,,,1689.172445,,
1792,12:43:28 AM,,,,,,79.35758471,,
1793,12:57:55 AM,RESPONSE,,,,,,,
1793,12:08:15 AM,RISK,,,,,,,
1793,12:04:15 AM,APPROVED,DIGITAL,35,15700,42,,,
1793,12:21:31 AM,,,,,,711.8497039,,
1793,12:34:40 AM,,,,,,1928.879272,,
1793,12:09:41 AM,,,,,,8.070324702,,
1793,12:47:48 AM,,,,,,197.806221,,
1795,12:57:00 AM,RESPONSE,,,,,,,
1795,12:18:26 AM,RISK,,,,,,,
1795,12:07:01 AM,REJECTED,USAGE,,,,,,
1797,12:23:47 AM,RESPONSE,,,,,,,
1797,12:27:36 AM,RISK,,,,,,,
1797,12:14:12 AM,APPROVED,PLASTIC,36,29200,35,,,
1797,12:38:21 AM,DELIVERED,,,,,,53100,2
1797,12:14:42 AM,,,,,,49.4656588,,
1797,12:16:12 AM,,,,,,195.8538761,,
1798,12:35:58 AM,RESPONSE,,,,,,,
1798,12:40:34 AM,RISK,,,,,,,
1798,12:59:16 AM,APPROVED,PLASTIC,30,17900,39,,,
1798,12:57:48 AM,DELIVERED,,,,,,11560,1
1798,12:15:18 AM,,,,,,2050.271233,,
1801,12:00:00 AM,,,,,,,,
1802,12:00:00 AM,,,,,,,,
1803,12:00:24 AM,RESPONSE,,,,,,,
1803,12:00:58 AM,RISK,,,,,,,
1803,12:56:37 AM,APPROVED,DIGITAL,31,10100,41,,,
1803,12:37:07 AM,,,,,,6804.497474,,
1805,12:13:33 AM,RESPONSE,,,,,,,
1805,12:16:47 AM,RISK,,,,,,,
1805,12:41:30 AM,APPROVED,DIGITAL,49,5400,45,,,
1805,12:03:59 AM,,,,,,1698.294076,,
1805,12:04:29 AM,,,,,,324.5438854,,
1812,12:46:29 AM,RESPONSE,,,,,,,
1812,12:09:04 AM,RISK,,,,,,,
1812,12:12:36 AM,APPROVED,PLASTIC,35,24500,38,,,
1812,12:22:56 AM,DELIVERED,,,,,,53100,2
1812,12:13:59 AM,,,,,,6333.164569,,
1812,12:14:12 AM,,,,,,519.3582186,,
1812,12:30:24 AM,,,,,,19.5734529,,
1812,12:10:26 AM,,,,,,1017.778539,,
1812,12:04:19 AM,,,,,,211.878763,,
1813,12:39:55 AM,RESPONSE,,,,,,,
